Data;Ora;Luogo;Feriti;Tipo Sinistro;Latitudine;Longitudine
03/09/2022;18:00;VIALE REGIONE SICILIANA N.O. carr. centrale Alt. metr. 2217;1;F;38,123098;13,329365
04/09/2022;01:40;VIALE MARCHESE DI VILLABIANCA intersezione VIA GARGALLO TOMMASO;3;F;38,138812;13,349498
04/09/2022;11:45;VIA CUSMANO GIACOMO intersezione VIA MARCONI GUGLIELMO;0;C;38,124773;13,347911
04/09/2022;12:30;VIA PECORAINO FILIPPO altezza FORUM;1;F;38,090891;13,411456
04/09/2022;15:40;VIA PIANO DELL'UCCIARDONE di fronte -;0;C;38,134143;13,358607
04/09/2022;22:45;VIA PITRE' GIUSEPPE altezza del civico 176/C;0;R;38,110291;13,321767
05/09/2022;12:10;VIA RUGGERI LEONARDO intersezione VIA SANGIORGI SALVATORE;3;F;38,125548;13,318255
05/09/2022;12:30;VIA MALASPINA intersezione PIAZZA ZIINO OTTAVIO;0;C;38,130564;13,338547
05/09/2022;13:15;VIALE REGIONE SICILIANA N.O. altezza del civico 7577;0;C;38,164025;13,307797
05/09/2022;15:00;VIALE LEONARDO DA VINCI altezza del civico 610;1;F;38,126535;13,307877
05/09/2022;15:10;VIA LONGO GIACOMO intersezione VIA GANDOLFO GIUSEPPE;1;F;38,127166;13,326649
05/09/2022;15:30;VIA MARCHESE DI ROCCAFORTE intersezione con VIA DI MENSA GIUSEPPE;1;F;38,144091;13,346022
05/09/2022;15:40;VIA CRISPI FRANCESCO intersezione VIA AMARI EMERICO;0;C;38,126912;13,362348
05/09/2022;17:37;VIA CAVOUR CAMILLO altezza del civico 131/A;1;F;38,121769;13,359878
05/09/2022;23:00;VIA BUONRIPOSO intersezione VIA CAMPISI GIOVANNI;3;F;38,098781;13,371396
06/09/2022;01:30;VIA MADDALENA UMBERTO altezza del civico 112/F;1;F;38,09977;13,310013
06/09/2022;06:00;VIA LAUDICINA ANTONINO intersezione con CORSO DEI MILLE;2;F;38,092537;13,409818
06/09/2022;15:30;VIA UDITORE altezza del civico 25;0;C;38,13326;13,322519
06/09/2022;17:30;VIA TASCA LANZA altezza del civico 24;1;F;38,109567;13,329589
06/09/2022;17:45;VIA MECCIO SALVATORE altezza (spec.) via m.Stabile;1;F;38,121896;13,354931
07/09/2022;00:30;VIA LANZA DI SCALEA GIUSEPPE in prossimit? di Conca d'Oro;0;C;38,18169;13,305147
07/09/2022;00:30;VIALE REGIONE SICILIANA N.O. altezza del civico 5440;1;F;38,151378;13,32269
07/09/2022;04:30;VIA PONTE DI MARE altezza del civico 91;2;F;38,111584;13,378423
07/09/2022;12:15;VIALE MICHELANGELO nr. 713;1;F;38,137778;13,32208
07/09/2022;16:50;VIA SAVONAROLA GIROLAMO altezza del civico 10;0;C;38,120328;13,320994
08/09/2022;01:00;PIAZZETTA LANZA ANGELINA altezza del civico 14;0;C;38,119717;13,360584
08/09/2022;03:50;VIA D'AZEGLIO MASSIMO intersezione con VIA SCROFANI SAVERIO;0;C;38,143174;13,345336
08/09/2022;04:30;VIA ROMA intersezione VIA NAPOLI;1;F;38,118009;13,362866
08/09/2022;13:00;VIA MOROZZO DELLA ROCCA intersezione con VIA MONTEGRAPPA;1;F;38,105677;13,353302
08/09/2022;14:10;VIA GULI' SIMONE COM. altezza (inters.) VIA RIZZO AMMIRAGLIO;1;F;38,144405;13,368003
08/09/2022;14:50;VIA PIAZZI GIUSEPPE intersezione con VIA SELINUNTE;1;F;38,124032;13,347359
08/09/2022;16:00;VIA ZAPPALA' GIOVANNI intersezione VIA PRINCIPE DI PATERNO';1;F;38,13761;13,335642
08/09/2022;17:40;VIA RESTIVO EMPEDOCLE altezza (inters.) VIA BRIGATA VERONA;1;F;38,142305;13,337138
09/09/2022;06:00;LARGO MONTEVAGO s.n.c.;0;C;38,125507;13,293419
09/09/2022;10:02;VIALE NICOLETTI ROSARIO altezza del civico 33;0;C;38,191133;13,290943
09/09/2022;12:45;VIA CORLEO SIMONE intersezione VIA MANIN;1;F;38,129929;13,35323
09/09/2022;14:00;VIA ALEO COSIMO intersezione con VIA NINA SICILIANA;1;F;38,115945;13,331933
09/09/2022;16:15;VIALE ORFEO altezza (inters.) VIA DEI TIGLI;1;F;38,192555;13,335682
09/09/2022;21:30;VIA RIZZO AMMIRAGLIO intersezione con VIA THAON DE REVEL PAOLO AMM.;1;F;38,14362;13,360314
09/09/2022;22:15;LUNGOMARE COLOMBO CRISTOFORO nr. 2733;1;F;38,187246;13,360338
09/09/2022;22:40;PIAZZA DELLA PACE intersezione con VIA ARCHIMEDE;1;F;38,130757;13,359818
10/09/2022;04:15;VIA GIAFAR EMIRO intersezione con PIAZZA TORRELUNGA;1;F;38,098792;13,391708
10/09/2022;12:15;VIA CASTELFORTE altezza del civico 100;0;C;38,190664;13,320465
10/09/2022;13:15;VIALE XXVII MAGGIO intersezione con VIALE DI VITTORIO GIUSEPPE;1;F;38,096983;13,404498
10/09/2022;18:45;VIALE STRASBURGO intersezione con LARGO STRASBURGO;2;F;38,16205;13,321724
10/09/2022;19:40;VIA ROMA intersezione con VIA VENEZIA;1;F;38,117238;13,363235
11/09/2022;01:00;VIA ORETO intersezione con VIA SONNINO SIDNEY;2;F;38,093183;13,375972
11/09/2022;02:45;VIALE GALATEA intersezione con VIA CALIPSO;1;F;38,201545;13,324641
11/09/2022;12:35;VIA LA MARMORA ALESSANDRO altezza (inters.) VIA MARCHESE DI ROCCAFORTE;1;F;38,142944;13,346693
11/09/2022;14:31;VIA AGNETTA altezza del civico 133;1;F;38,084892;13,347098
11/09/2022;16:15;VIA LANZA DI SCALEA GIUSEPPE altezza del civico 1515;1;F;38,175884;13,310315
11/09/2022;16:30;VIA LA MANTIA VITO intersezione con VIA ZOPPO DI GANGI;2;F;38,121563;13,346144
11/09/2022;17:30;VIA AVOLIO CORRADO intersezione con VIA MAJALI GIULIANO;0;C;38,10933;13,360194
11/09/2022;18:50;VIA LIMONE intersezione con VIA DEL CILIEGIO;2;F;38,189299;13,284763
11/09/2022;19:15;VIA INGEGNEROS GIUSEPPE intersezione con VIA S.LORENZO;1;F;38,159916;13,329779
12/09/2022;06:20;CORSO TUKORY intersezione con VIA LODATO GAETANO;1;F;38,107717;13,355324
12/09/2022;07:45;VIA CRISPI FRANCESCO intersezione VIA AMARI EMERICO;0;C;38,126887;13,362416
12/09/2022;08:20;VIALE REGIONE SICILIANA S.E. di fronte al civico 2047;0;C;38,088048;13,346844
12/09/2022;09:30;VIA D'OSSUNA nr. 22;1;F;38,115612;13,350746
12/09/2022;12:30;VIA ZANDONAI RICCARDO altezza del civico 54;1;F;38,133478;13,337825
12/09/2022;14:32;VIA MATTEI altezza del civico 27/a;0;C;38,190596;13,321864
12/09/2022;15:10;VIA VILLA FLORIO intersezione VIA VENEZIANO ANTONIO;2;F;38,120403;13,345316
12/09/2022;23:30;VIA GIAFAR EMIRO altezza del civico 80;2;F;38,093653;13,387504
13/09/2022;01:15;VIALE LEONARDO DA VINCI intersezione VIA CASALINI;0;C;38,126768;13,313646
13/09/2022;03:15;VIA MESSINA MARINE nr. 429;3;F;38,101782;13,397679
13/09/2022;09:10;VIA SADAT ANWAR nr. 9;1;F;38,145534;13,354886
13/09/2022;10:45;VIA ALDISIO SALVATORE di fronte al civico 1;1;F;38,155127;13,329016
13/09/2022;13:15;VIA BELGIO intersezione VIA NEBRODI(DEI);1;F;38,150456;13,328891
13/09/2022;18:20;CORSO DEI MILLE nr. 1085;2;F;38,093949;13,405012
13/09/2022;21:25;VIALE REGIONE SICILIANA N.O. in direzione di CARR. CENTR. TP PIAZZALE JOHN LENNON;2;F;38,131925;13,33025
13/09/2022;22:00;CORSO DEI MILLE intersezione VIA LAUDICINA ANTONINO;0;C;38,092548;13,409843
14/09/2022;08:45;VIA PIANO DELL'UCCIARDONE altezza V. CRISI;0;C;38,130408;13,360602
14/09/2022;09:15;VIA S.ISIDORO altezza del civico 76;1;F;38,122725;13,300486
14/09/2022;11:20;CORSO CALATAFIMI altezza del civico 1175;1;F;38,093453;13,307377
14/09/2022;15:10;VIA CORDOVA FILIPPO altezza del civico 4;0;C;38,142295;13,349211
14/09/2022;16:00;VIA MARTURANO RUGGERO altezza del civico 77/79;0;C;38,146933;13,36181
14/09/2022;17:15;STRADALE BELLOLAMPO KM.5351 altezza del km 6.5;3;F;38,137815;13,276396
14/09/2022;19:40;VIA MANCUSO LENIN intersezione VIA TERRANOVA;1;F;38,097901;13,323483
14/09/2022;21:30;VIA ROMA intersezione VIA CAVOUR CAMILLO;1;F;38,121993;13,360821
15/09/2022;02:30;VIA BASILE ERNESTO di fronte VIA C. RAITI;0;C;38,097312;13,345604
15/09/2022;10:00;VIA S.RAFFAELE ARCANGELO altezza del civico 53;2;F;38,092139;13,348202
15/09/2022;11:10;VIA DELL'ARSENALE altezza del civico 1;1;F;38,135319;13,362808
15/09/2022;14:10;VIA PARUTA FILIPPO intersezione con VIA DUE VANELLE;2;F;38,093866;13,319758
15/09/2022;17:00;VIA CAVOUR CAMILLO nr. 75;0;R;38,12224;13,36177
15/09/2022;21:10;VIA CATANIA di fronte al civico 14;0;C;38,128527;13,351083
16/09/2022;03:15;VIA CAVOUR CAMILLO altezza del civico 32;0;C;38,051911;13,008159
16/09/2022;06:30;VIA FISCHIETTI FRANZ intersezione VIA PASCULLI ANTONINO;1;F;38,120319;13,343288
16/09/2022;07:50;VIA ORETO altezza del civico 28;0;C;38,109409;13,36555
16/09/2022;08:00;VIALE REGIONE SICILIANA altezza SOTTOPASSO;0;C;38,12381;13,329416
16/09/2022;11:00;PIAZZA MONTEGRAPPA altezza del civico 39;0;C;38,10217;13,352442
16/09/2022;13:00;VIALE REGIONE SICILIANA S.E. altezza del civico 5161;1;F;38,089713;13,38394
16/09/2022;14:20;VIA GIAFAR EMIRO altezza del civico 26;1;F;38,09409;13,387857
16/09/2022;14:30;VIA DANTE intersezione con VIA PRINCIPE DI VILLAFRANCA;1;F;38,124138;13,352421
16/09/2022;15:30;VIA MESSINA MARINE altezza del civico 449;1;F;38,099939;13,403278
16/09/2022;16:30;VIA CALA altezza (inters.) PIAZZA FONDERIA;0;C;38,118709;13,366187
16/09/2022;19:50;CORSO PISANI PIETRO altezza del civico 26;0;C;38,109366;13,349988
16/09/2022;20:00;VIA NETTUNO intersezione con VIA ROSCIGLIONE GIOVANNI;1;F;38,195512;13,317301
16/09/2022;20:30;VIA MESSINA MARINE nr. 449/d;2;F;38,099901;13,403362
17/09/2022;01:00;STRADA S.P. 1 nr. 69 -EX OSPEDALE;0;C;38,094138;13,306124
17/09/2022;02:15;VIA ROMA intersezione VIA GRAVINA AMMIRAGLIO;0;R;38,125042;13,358675
17/09/2022;03:00;VIA CENTURIPE altezza del civico DF 32;0;C;38,131598;13,300406
17/09/2022;03:30;VIA FILICIUZZA intersezione con VIA PIETRO D'ARAGONA;5;F;38,107523;13,358102
17/09/2022;05:15;VIA CALA di fronte PORTO SALVO;0;C;38,118865;13,367098
17/09/2022;07:00;VIALE AMEDEO D'AOSTA altezza del civico 14;0;C;38,104834;13,387479
